timestamp,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,staked-ether,dogecoin,cardano,solana,bitcoin_media_movil,ethereum_media_movil,binancecoin_media_movil,ripple_media_movil,staked-ether_media_movil,dogecoin_media_movil,solana_media_movil,cardano_media_movil
2019-08-16,10295.87714290961,188.15278116773473,1.002600599083709,28.08213542589457,0.2645103553949027,1.003298179394835,0.0,0.0026186756958295125,0.04754609016915611,0.0,,,,,,,,
2019-08-17,10324.993597415598,185.15324355177958,1.0002409892723467,27.46621678364831,0.26102966315469156,1.000182419644946,0.0,0.002654129114123607,0.0466719398026876,0.0,,,,,,,,
2019-08-18,10224.218706633936,185.76004109383433,1.0009765264260475,27.45044934398281,0.26574470528445515,1.0016578797312237,0.0,0.002638289460262261,0.04737046324949391,0.0,,,,,,,,
2019-08-19,10309.872435928555,194.35736761658467,0.9993985659844341,27.882349332577377,0.28202860047193007,0.9995202013105392,0.0,0.002707744542469117,0.05066438962767642,0.0,,,,,,,,
2019-08-20,10895.97184442924,202.95975075968417,1.002033458309176,28.86852452989437,0.28256569881785576,1.0016906707693813,0.0,0.0028090531285582692,0.05019454443213063,0.0,,,,,,,,
2019-08-21,10743.789313302059,196.27274728566928,0.9982869529178503,28.029166430562192,0.2742952345377511,0.9981962288651728,0.0,0.0027582296980963317,0.049183992081746314,0.0,,,,,,,,
2019-08-22,10124.058214168905,187.01618910896025,1.0020396191519922,26.91143437006359,0.2665130275923684,1.00241751839801,0.0,0.0026621191829537764,0.04716480331398617,0.0,,,,,,,,
2019-08-23,10127.78985767835,191.52119596772542,1.0021971743846174,27.04457596584904,0.2710777782594598,1.0013206606255363,0.0,0.00268068872893487,0.04940080528158715,0.0,,,,,,,,
2019-08-24,10385.509090033882,194.2093873568753,0.9998441964125971,26.994913636680277,0.27614546208072294,0.9981434025036902,0.0,0.002689428677211493,0.04970245036635679,0.0,,,,,,,,
2019-08-25,10145.01247970698,190.55575089343063,0.9989876223951899,26.290803293843584,0.268681551998925,0.9989407883811954,0.0,0.0026190268724593686,0.0501623700145887,0.0,,,,,,,,
2019-08-26,10090.061576030994,186.32236897942659,1.0002342343152602,26.044082906401442,0.2697890566921288,1.001600551960273,0.0,0.0026778432968034044,0.04945092551466617,0.0,,,,,,,,
2019-08-27,10334.911854471331,188.37725745413954,0.9978417011067994,26.028820815637697,0.26965392223677626,0.9981857900776532,0.0,0.0026430944184850386,0.04960650037440522,0.0,,,,,,,,
2019-08-28,10167.889390020262,186.97068487781738,0.9992215926113353,25.598756335697995,0.2694450048715817,1.0005811443602701,0.0,0.0026220798891739955,0.04990065558170095,0.0,,,,,,,,
2019-08-29,9753.48704889705,173.02703573027782,1.0005723961738644,23.470662691137793,0.2571314021090532,1.0016218588541346,0.0,0.0025192502255117714,0.04596845655910895,0.0,,,,,,,,
2019-08-30,9485.141423780755,168.79916502828434,0.9995395592938376,21.78184136956019,0.2558310903917157,1.000093454622551,0.0,0.00245818001093989,0.04460753137056895,0.0,,,,,,,,
2019-08-31,9588.98750205815,168.6708883739598,1.0016474611740815,22.192856638190957,0.25591476419024856,0.9990421332794135,0.0,0.0024714280854332984,0.04479946283441484,0.0,,,,,,,,
2019-09-01,9607.289264302583,172.07296929356409,1.0015450152457963,21.13552442487948,0.2577589803875106,0.9995782269031616,0.0,0.0024684516543326002,0.044880548452087936,0.0,,,,,,,,
2019-09-02,9729.266231867814,170.72754514461607,1.0001351631964956,21.438610114224364,0.2569747981261323,0.9971965999073554,0.0,0.0024606062291818607,0.04449442698498823,0.0,,,,,,,,
2019-09-03,10323.022660378076,177.71647895327314,0.9997021647838779,22.660341307040724,0.26035708366907917,0.9974168014941546,0.0,0.002543728739816507,0.045354229791424734,0.0,,,,,,,,
2019-09-04,10620.165189356907,178.82647784328285,0.998835555974967,22.397000784809897,0.26296075290134663,0.9963177579235637,0.0,0.002580704584521419,0.04659907826217568,0.0,,,,,,,,
2019-09-05,10573.515179027892,174.77627554812665,1.0010655977400178,21.640177975581818,0.25897657043811234,1.0016804355997224,0.0,0.0025079002771010795,0.04542015426529244,0.0,,,,,,,,
2019-09-06,10570.249940786205,174.1938100520476,1.0002142082199377,22.711985916020357,0.2561608213480815,0.9994730321945609,0.0,0.002480772021271866,0.04442465942246261,0.0,,,,,,,,
2019-09-07,10350.748325717243,169.42286694793444,1.000816069506895,22.182333527545538,0.25213140606196255,1.0002489788881939,0.0,0.0025009634171219352,0.044309504591709646,0.0,,,,,,,,
2019-09-08,10461.547731202416,177.85258889110943,1.000122302132644,22.405261559837967,0.25942470593802425,0.9982058238156399,0.0,0.0024908199446869767,0.04582084104840284,0.0,,,,,,,,
2019-09-09,10404.333900445994,181.4839320522675,1.0016003515353906,22.41198331530781,0.2620627186965279,0.9981198132808566,0.0,0.002499782168977487,0.04652576544236705,0.0,,,,,,,,
2019-09-10,10321.931613525778,181.01465623196765,0.9998662287946876,22.132223225463076,0.25912465321417905,0.997560700925979,0.0,0.002455552497323497,0.046812260518715954,0.0,,,,,,,,
2019-09-11,10121.102297214318,180.1493915298145,1.001118878407262,21.79884095165479,0.25889724260052593,0.9987692889920716,0.0,0.0024471356333740884,0.04655343816464846,0.0,,,,,,,,
2019-09-12,10150.71002363705,178.08294980618456,1.0009504644465241,20.743634713075046,0.25574011427357424,0.9984951682298693,0.0,0.002392143489739159,0.04489760105784981,0.0,,,,,,,,
